feature_names,PC1,PC2,PC3,PC4,PC5,PC6,cluster
complextro,0.00014289467724423914,0.0002834888590938683,0.0014052851571366382,-8.833431737353678e-05,-0.0003673022823580832,-0.0012126733542379097,0
stomp and whittle,0.00014289467724423914,0.0002834888590938683,0.0014052851571366382,-8.833431737353678e-05,-0.0003673022823580832,-0.0012126733542379097,0
polish electronica,-0.00016606432492563794,-0.00012896391750162584,0.00032885335505502373,-0.00013894525984227426,-0.0001951269006382833,0.00011338253868475778,0
pop ambient,-0.00016606432492563794,-0.00012896391750162584,0.00032885335505502373,-0.00013894525984227426,-0.0001951269006382833,0.00011338253868475778,0
organic electronic,-0.00016606432492563794,-0.00012896391750162584,0.00032885335505502373,-0.00013894525984227426,-0.0001951269006382833,0.00011338253868475778,0
soundtrack,-0.00016606432492563794,-0.00012896391750162584,0.00032885335505502373,-0.00013894525984227426,-0.0001951269006382833,0.00011338253868475778,0
soul flow,-0.0005499194530154952,-0.0002072303740148901,6.791455907470446e-05,-0.0015609434191914378,0.00031906752430110825,0.000346114094934903,0
deep underground hip hop,-0.0005499194530154952,-0.0002072303740148901,6.791455907470446e-05,-0.0015609434191914378,0.00031906752430110825,0.000346114094934903,0
dutch indie rock,-0.00040874401390126485,-0.0001214752056776488,-8.986928548722463e-05,-0.00017737185885995576,-0.00026396804360741293,-0.0004986603024589922,0
dutch indie,-0.00040874401390126485,-0.0001214752056776488,-8.986928548722463e-05,-0.00017737185885995576,-0.00026396804360741293,-0.0004986603024589922,0
anthem emo,-0.0004989077179244172,-0.00020818470258320598,-2.9488537944292897e-05,-0.0011444416936504068,3.950393867827296e-05,7.904961261037745e-05,0
easycore,-0.0004989077179244172,-0.00020818470258320598,-2.9488537944292897e-05,-0.0011444416936504068,3.950393867827296e-05,7.904961261037745e-05,0
hawaiian hip hop,-0.0003375904000988191,-7.003818961870071e-05,0.0004253495314133834,-0.001226405069391227,0.00012567362779664898,-0.00023801162070040684,0
instrumental post-rock,-0.00012866809952417584,-0.00038413829500952523,-9.81676126046721e-05,-0.0001568053919802459,-0.00022754015962847296,-0.0012462183397767797,0
drone metal,-0.00012866809952417584,-0.00038413829500952523,-9.81676126046721e-05,-0.0001568053919802459,-0.00022754015962847296,-0.0012462183397767797,0
doomgaze,-0.00012866809952417584,-0.00038413829500952523,-9.81676126046721e-05,-0.0001568053919802459,-0.00022754015962847296,-0.0012462183397767797,0
american post-rock,-0.00012866809952417584,-0.00038413829500952523,-9.81676126046721e-05,-0.0001568053919802459,-0.00022754015962847296,-0.0012462183397767797,0
ambient post-rock,-0.00012866809952417584,-0.00038413829500952523,-9.81676126046721e-05,-0.0001568053919802459,-0.00022754015962847296,-0.0012462183397767797,0
neo-singer-songwriter,-0.00012866809952417584,-0.00038413829500952523,-9.81676126046721e-05,-0.0001568053919802459,-0.00022754015962847296,-0.0012462183397767797,0
japanese chillhop,-0.00013342347650842964,-5.30956589763228e-05,0.00037452594450054376,-0.00021150935217459566,0.00039958382585694805,0.00081049262887195,0
indie emo,-0.00035843978118532015,6.663864253996585e-05,0.00046047107130174007,0.00012841059106954858,0.0004457808839355183,6.450592205923648e-05,0
electronic trap,-0.0008450823388873787,-2.550643842587962e-05,0.0009403878625602749,-0.00012068754846542393,0.0008439937215758147,-0.00020273483383136118,0
progressive electro house,-0.0004750319313671354,-4.654934391503179e-05,0.00037649704945586475,-0.00021988243301202776,0.00037780538048534196,-0.0005591243794766091,0
classic girl group,-0.0006533270676316042,-0.0003590419627596486,0.0004605992525286163,-0.0015713996076571844,0.000687917620817389,-0.00014724800098451328,0
dalarna indie,-0.00030493199213791326,-0.00018105660196034618,-1.9716612877786145e-05,2.3651823234409296e-05,-9.147515671285337e-05,-0.0009984773662381362,0
swedish garage rock,-0.00030493199213791326,-0.00018105660196034618,-1.9716612877786145e-05,2.3651823234409296e-05,-9.147515671285337e-05,-0.0009984773662381362,0
dmv rap,-0.0001629171428234448,0.00020577942538001377,0.0008503257443735973,0.0002984640225528301,0.0012723369266440401,0.001849979549004607,0
malaysian pop,-0.00035838838692144477,-0.00020954668897843026,-0.00016135587251570648,-0.00010761457504214936,2.4832380525492815e-05,-0.0008964000130348452,0
